views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
,2,,"1,758",,"Sybrina, you and all mothers of gun violence victims have taught us hate will never win. Thinking of you today. http://trayvonmartinfoundation.org/donate -H",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,10:21 AM,"May 12, 2016",,https://www.twitter.comhttps://t.co/FnsaKtq1hd
,"1,119",,,,"Under Trump's tax plan, the wealthiest 0.1% of Americans would get more tax relief than the bottom 60% combined. http://hrc.io/1T6B56Q",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,6:29 PM,"May 11, 2016",,https://www.twitter.comhttps://t.co/xL95NA3Ofn
,1,,"1,484",,"""We want to bring unity to the Republican party."" —@realDonaldTrump

Good luck with that.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,9:42 AM,"May 12, 2016",,https://www.twitter.com/realDonaldTrump
,2,,"2,236",,Trump stood by his proposed Muslim ban just last week. Now he's trying to backpedal. Don't let him.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:11 AM,"May 12, 2016",730822607444922368,https://www.twitter.com/HillaryClinton/status/730822607444922368
,"3,294",,,,Nurses care for our families like their own. It's time we returned the favor. #InternationalNursesDay,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,5:01 PM,"May 12, 2016",,https://www.twitter.com/hashtag/InternationalNursesDay?src=hashtag_click
,"1,957",,,,"Donald Trump wants to spend $3 trillion (yes, with a T) on tax cuts for people like him. http://hrc.io/1sknin1",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,4:55 PM,"May 13, 2016",,https://www.twitter.comhttps://t.co/UjYpjnCK8W
,4,,"4,068",,It's a simple idea: Those who have benefited the most from our economy should pay their fair share in taxes.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,7:06 AM,"May 13, 2016",731123523813552134,https://www.twitter.com/HillaryClinton/status/731123523813552134
,4,,"1,062",,“You’re gonna make the same if you do as good a job.” —Donald Trump on women and equal pay http://hrc.io/1VVFwak,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,6:05 AM,"May 13, 2016",,https://www.twitter.comhttps://t.co/lHF3KRLqvs
,690,,,,We can do a lot to help working parents. Join a Facebook Q&A on Hillary's new child care plan at 3pm ET: http://hrc.io/1qiGAqY,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:26 AM,"May 13, 2016",,https://www.twitter.comhttps://t.co/DNtiGUWBzy
,"1,001",,,,"""The annual cost of child care is higher than a year’s tuition at the average 4 year public college."" —@glamourmag http://hrc.io/1TaOsIE",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,9:06 AM,"May 13, 2016",,https://www.twitter.com/glamourmag
